Order_ID,Customer_ID,Restaurant_Name,City,Cuisine_Type,Dish_Name,Order_Date,Order_Time,Order_Status,Delivery_Duration_Minutes,Payment_Method,Order_Value,Discount_Applied,Customer_Rating,Delivery_Partner_ID,Delivery_Partner_Rating,Cancellation_Reason,Is_First_Order,Restaurant_Rating,Tip_Amount
ORD00156,CUST5150,Sullivan and Sons,Mumbai,Mexican,Participant,11-04-2025,12:00:20,Delivered,77,Card,660.44,No,4.6,DP836,3.7,,Yes,4.2,89.06
ORD00157,CUST4248,Trevino-Dunn,Pune,Continental,Mission,16-05-2024,07:35:33,Delivered,52,Card,555.21,No,2,DP802,4.5,,No,3.7,43.97
ORD00158,CUST5170,"Wilson, Brown and Miller",Hyderabad,Continental,Realize,20-03-2025,03:58:14,Incomplete,,Card,836.05,Yes,,DP168,,Delivery Partner No Show,No,3.4,0
ORD00159,CUST5348,Weaver-Taylor,Delhi,North Indian,Issue,14-07-2024,01:32:14,Cancelled,,UPI,299.84,Yes,,DP859,,,Yes,4.5,0
ORD00160,CUST6391,"Juarez, Jones and Clark",Mumbai,Chinese,They,21-03-2025,06:55:51,Delivered,50,Card,327.03,No,,DP138,4.9,,Yes,4.8,19.06
ORD00161,CUST2324,Bond-Hunt,Delhi,Thai,Relate,26-07-2024,07:20:43,Delivered,53,Wallet,379.01,No,,DP749,2.3,,No,4.8,40.81
ORD00162,CUST6947,"Melendez, Reyes and Li",Pune,Italian,Indicate,21-07-2024,05:48:25,Delivered,90,Wallet,386.56,Yes,2.8,DP949,,,No,3.8,80.65
ORD00163,CUST6157,Summers and Sons,Bangalore,Continental,Certainly,24-09-2024,01:55:45,Delivered,61,Card,868.47,No,,DP937,2.4,,Yes,4.9,15.8
ORD00164,CUST4607,Haas-Davis,Mumbai,Mexican,Oil,25-01-2025,04:28:15,Delivered,83,Cash,320.38,Yes,,DP605,4.3,,No,3.5,70.78
ORD00165,CUST6891,Rosales Inc,Kolkata,North Indian,War,06-01-2025,22:01:42,Cancelled,,Wallet,472.11,No,,DP298,,Delivery Partner No Show,Yes,3.7,0
ORD00166,CUST1210,Harrington-Richardson,Bangalore,South Indian,Effort,20-06-2024,18:06:16,Delivered,22,Card,247.09,Yes,3.4,DP298,,,Yes,3.3,28.03
ORD00167,CUST4914,"Moon, Cameron and Hoffman",Mumbai,Mexican,Morning,07-06-2024,13:57:17,Incomplete,,Wallet,967.62,No,,DP182,,Delivery Partner No Show,No,4.8,0
ORD00168,CUST5494,Bell-Davis,Hyderabad,South Indian,Practice,16-08-2024,03:21:17,Delivered,63,Cash,543.06,Yes,4,DP566,,,No,3.6,29.81
ORD00169,CUST3948,"Wood, Velasquez and Green",Kolkata,Chinese,Suffer,15-01-2025,10:25:21,Delivered,70,Cash,285.2,No,,DP880,,,Yes,3.6,16.43
ORD00170,CUST3791,"Walker, Clark and Taylor",Mumbai,South Indian,Good,02-04-2025,01:52:28,Delivered,53,Cash,515.93,Yes,3.6,DP600,4.8,,No,4,14.09
ORD00171,CUST6956,"Campbell, Nunez and Murphy",Mumbai,Continental,Key,01-11-2024,01:40:34,Delivered,79,Card,836.53,No,3.5,DP408,,,No,4.6,46.94
ORD00172,CUST4131,"Taylor, Smith and Smith",Pune,Chinese,Knowledge,22-03-2025,19:44:30,Delivered,50,Wallet,253.28,No,,DP247,,,Yes,4.9,81.71
ORD00173,CUST7604,Parks-Tanner,Chennai,Chinese,Operation,29-04-2024,01:42:24,Delivered,70,Wallet,412.62,No,2,DP847,,,Yes,3.3,63.07
ORD00174,CUST6211,"Henderson, Hall and Larson",Hyderabad,Thai,Treat,24-07-2024,17:25:42,Delivered,32,Wallet,904.39,No,,DP471,,,No,4.2,73.67
ORD00175,CUST7249,"Martinez, Wiley and Fowler",Bangalore,South Indian,Rule,27-05-2024,07:25:23,Delivered,59,Wallet,883.03,No,,DP775,,,Yes,4.9,68.05
ORD00176,CUST8990,Lee-Frederick,Mumbai,South Indian,Guess,01-03-2025,08:16:22,Delivered,83,UPI,398.83,No,3.2,DP429,1.2,,No,3.9,76.62
ORD00177,CUST5189,"Rodriguez, Harper and Campbell",Pune,North Indian,Determine,09-02-2025,12:34:50,Delivered,81,Wallet,105.71,No,4.8,DP123,,,No,3.1,43.21
ORD00178,CUST5589,Washington PLC,Mumbai,Italian,Strategy,07-08-2024,23:31:36,Delivered,47,Card,621.38,Yes,2.3,DP613,,,Yes,3.4,15.92
ORD00179,CUST1674,Morrison-Mcdonald,Kolkata,Thai,Ten,26-05-2024,08:50:29,Delivered,39,Wallet,410.14,No,3.9,DP914,,,Yes,3.1,11.21
ORD00180,CUST1783,Hughes-Lawson,Bangalore,Mexican,Reason,08-12-2024,08:03:36,Cancelled,,Card,193.42,Yes,,DP997,,Delivery Partner No Show,No,4.3,0
ORD00181,CUST3140,Simon LLC,Mumbai,Thai,Old,19-07-2024,23:22:29,Delivered,23,Card,797.28,No,3.9,DP138,,,Yes,4.9,13.32
ORD00182,CUST2882,Garrett Group,Bangalore,North Indian,Establish,23-03-2025,16:34:20,Delivered,56,UPI,354.29,Yes,3.6,DP716,,,Yes,4.6,93.83
ORD00183,CUST6885,"Diaz, Hanson and Ferrell",Mumbai,North Indian,Laugh,26-03-2025,02:59:39,Delivered,32,Card,895.11,Yes,1.5,DP994,4.1,,Yes,3.6,50.03
ORD00184,CUST4938,"Lopez, Butler and Morgan",Kolkata,Biryani,Five,23-11-2024,16:15:19,Delivered,79,UPI,334.48,Yes,,DP715,,,No,3.4,90.64
ORD00185,CUST1759,Reed-Reyes,Pune,Chinese,Necessary,17-11-2024,17:13:05,Incomplete,,Cash,828.95,Yes,,DP179,,,No,4.6,0
ORD00186,CUST9780,West Inc,Mumbai,Mexican,Detail,13-12-2024,22:02:03,Delivered,56,Wallet,632.61,Yes,2.2,DP193,4.4,,No,3.3,50.68
ORD00187,CUST4314,"Thompson, Campbell and Benjamin",Delhi,Mexican,Like,19-05-2024,17:34:27,Delivered,63,UPI,830.13,No,,DP877,2.3,,Yes,4.9,70.1
ORD00188,CUST1307,Hunt and Sons,Bangalore,Continental,Into,16-09-2024,08:09:18,Delivered,32,UPI,392.41,No,2.4,DP715,,,No,3.1,45.35
ORD00189,CUST3281,Payne and Sons,Kolkata,Italian,Lawyer,23-11-2024,23:06:15,Delivered,76,UPI,629.27,No,,DP764,,,Yes,3.2,89.93
ORD00190,CUST7799,"Evans, Holloway and Bush",Pune,Italian,Skin,15-09-2024,14:21:42,Delivered,62,UPI,391.11,Yes,,DP153,3.7,,Yes,3.4,94.83
ORD00191,CUST6079,Nguyen-Day,Bangalore,Chinese,Sport,07-04-2025,12:24:59,Delivered,81,Cash,955.96,Yes,2.7,DP902,,,Yes,4,40.15
ORD00192,CUST5983,Calderon-Baker,Chennai,Continental,Need,21-07-2024,11:38:24,Delivered,63,UPI,138.41,No,,DP236,,,No,4.5,35.27
ORD00193,CUST7173,"Wagner, Smith and Lawson",Bangalore,Italian,Great,01-07-2024,03:48:06,Delivered,41,Card,824.87,Yes,1.2,DP108,4.7,,Yes,4.3,53.41
ORD00194,CUST2386,"Moody, Ramos and Howard",Mumbai,Italian,Friend,21-02-2025,08:56:09,Delivered,42,Wallet,419.62,Yes,4.6,DP847,,,No,3.2,23.62
ORD00195,CUST8176,Thomas-Rodriguez,Chennai,Italian,Day,13-05-2024,03:37:47,Delivered,59,Card,708.56,Yes,,DP955,1.3,,Yes,4.6,67.06
ORD00196,CUST4377,Powers Ltd,Pune,Continental,Worry,30-09-2024,09:25:41,Delivered,52,Wallet,660.36,No,1.3,DP789,,,Yes,3.8,43.82
ORD00197,CUST1693,Romero LLC,Mumbai,Biryani,Technology,12-08-2024,04:31:29,Delivered,36,Wallet,189.3,No,,DP907,1.9,,No,3.3,18.8
ORD00198,CUST2476,Romero-Schaefer,Pune,South Indian,Make,20-02-2025,14:48:37,Delivered,70,Wallet,459.97,No,1.6,DP121,,,Yes,5,45.49
ORD00199,CUST1346,Hale Inc,Delhi,North Indian,Cultural,24-08-2024,16:15:33,Incomplete,,Cash,202.77,No,,DP465,,Customer Cancelled,No,4.3,0
ORD00200,CUST8508,Salazar and Sons,Mumbai,North Indian,Statement,24-06-2024,10:25:45,Delivered,68,Cash,509.05,No,,DP991,,,Yes,3.9,25.78
ORD00201,CUST9029,Wood Group,Bangalore,South Indian,Like,29-05-2024,05:04:29,Delivered,79,Cash,923.21,No,,DP247,3.4,,Yes,4.7,20.96
ORD00202,CUST9590,Hernandez LLC,Mumbai,Thai,Better,04-03-2025,22:34:06,Delivered,69,UPI,924.32,No,3,DP323,2.4,,Yes,4.9,5.2
ORD00203,CUST8234,Ali Ltd,Hyderabad,South Indian,Remain,09-03-2025,03:36:07,Delivered,56,UPI,974.89,Yes,,DP229,3.5,,Yes,3.4,57.2
ORD00204,CUST7512,Morris Group,Pune,Chinese,Officer,28-09-2024,11:59:16,Delivered,37,Card,232.33,Yes,,DP371,,,Yes,4.1,33.36
ORD00205,CUST1789,Parsons LLC,Delhi,Biryani,Mouth,23-02-2025,11:01:06,Delivered,78,Cash,806.43,Yes,3.3,DP161,,,No,4.3,73.99
ORD00206,CUST7061,Sullivan-Valencia,Mumbai,Biryani,Benefit,07-10-2024,23:13:25,Incomplete,,Card,141.03,No,,DP704,,Restaurant Unavailable,Yes,4,0
ORD00207,CUST4673,Lowe Inc,Kolkata,Continental,A,01-04-2025,12:35:04,Delivered,51,UPI,412.69,Yes,1.2,DP714,2.4,,No,3.1,75.95
ORD00208,CUST4774,"Lutz, Sellers and Hanson",Delhi,Continental,Four,26-01-2025,14:29:25,Delivered,27,UPI,558.81,Yes,4.2,DP293,1.5,,No,3.9,96.74
ORD00209,CUST3867,Jones Group,Chennai,Continental,Democrat,24-04-2024,05:56:01,Delivered,67,UPI,950.46,No,3.5,DP282,,,No,3.8,73.95
ORD00210,CUST8650,"Caldwell, Compton and Williams",Mumbai,North Indian,Fish,10-11-2024,13:59:57,Delivered,85,Wallet,628.1,No,2.6,DP525,,,No,4.4,53.49
ORD00211,CUST7628,Johnson-Hunt,Hyderabad,Italian,They,13-07-2024,01:28:07,Delivered,77,Card,995.7,Yes,2.8,DP947,,,Yes,5,72.92
ORD00212,CUST2055,Humphrey LLC,Bangalore,Italian,Service,28-02-2025,18:56:23,Incomplete,,UPI,211.67,No,,DP306,,Other,Yes,4.6,0
ORD00213,CUST8101,"Norton, Watts and Smith",Pune,North Indian,Crime,15-09-2024,11:35:42,Delivered,50,Card,311.32,No,2.5,DP525,,,No,4.9,14.77
ORD00214,CUST9738,May and Sons,Kolkata,Chinese,Agreement,12-02-2025,10:45:53,Delivered,56,Wallet,517.49,No,,DP562,3.9,,No,4.5,73.13
ORD00215,CUST6302,Riggs-Ingram,Kolkata,Continental,Understand,03-12-2024,21:39:16,Delivered,68,Wallet,818.28,No,,DP677,4.8,,Yes,3.9,0.35
ORD00216,CUST6309,"Brennan, Wilson and Osborn",Bangalore,Mexican,Level,19-04-2024,22:56:44,Incomplete,,Card,243.75,Yes,,DP287,,Customer Cancelled,No,4.2,0
ORD00217,CUST8002,"Sheppard, Brown and Arnold",Bangalore,Continental,Theory,29-10-2024,03:24:11,Delivered,60,UPI,374.19,Yes,,DP151,,,No,4.7,25.67
ORD00218,CUST4262,Mejia-Brewer,Bangalore,Continental,Picture,22-11-2024,01:05:32,Delivered,27,Cash,944.66,No,,DP888,3.2,,Yes,4.9,77.68
ORD00219,CUST2703,Osborne-Tucker,Hyderabad,Biryani,Get,28-11-2024,13:12:38,Delivered,21,Card,621.32,Yes,,DP847,,,Yes,4.4,25.69
ORD00220,CUST9323,Brown-Thomas,Hyderabad,Chinese,Size,11-09-2024,15:57:48,Cancelled,,UPI,488.53,Yes,,DP946,,Delivery Partner No Show,Yes,3.6,0
ORD00221,CUST8779,Potter Group,Pune,Biryani,Skill,09-02-2025,23:22:56,Cancelled,,Cash,620.15,Yes,,DP331,,Customer Cancelled,Yes,4.4,0
ORD00222,CUST8219,"Vasquez, English and Simmons",Chennai,North Indian,Tv,04-06-2024,10:00:44,Delivered,23,Card,529.5,No,3.3,DP660,,,Yes,3.5,73.95
ORD00223,CUST8472,Jones and Sons,Kolkata,North Indian,Hour,16-09-2024,03:10:29,Delivered,72,Wallet,147.35,Yes,,DP603,,,Yes,3.9,2.76
ORD00224,CUST6603,Davis-Johnson,Hyderabad,Mexican,Available,19-08-2024,02:27:03,Delivered,52,UPI,146.52,Yes,,DP744,1.4,,Yes,4.7,57.42
ORD00225,CUST9493,Sanders-Pearson,Chennai,Continental,That,10-04-2025,08:06:11,Delivered,53,Wallet,705.89,Yes,3,DP371,5,,No,3.2,61.47
ORD00226,CUST8948,"Medina, Weiss and Pruitt",Chennai,Biryani,Impact,14-11-2024,19:31:37,Delivered,86,Card,583.94,Yes,4,DP636,,,Yes,4.9,0.22
ORD00227,CUST3979,"Moss, Wood and Delacruz",Mumbai,Continental,You,26-04-2024,15:26:07,Delivered,27,UPI,913.1,No,5,DP468,,,Yes,3.2,47.79
ORD00228,CUST3864,"Rivera, Maldonado and White",Hyderabad,Thai,Everyone,17-05-2024,21:56:02,Delivered,77,Wallet,850.19,No,,DP962,1.4,,No,4,42.43
ORD00229,CUST1338,Smith-Faulkner,Delhi,Mexican,Experience,16-11-2024,11:30:48,Delivered,84,Cash,877.83,No,1.5,DP303,,,Yes,4.8,4.89
ORD00230,CUST4429,Coleman-Mills,Chennai,North Indian,Which,01-09-2024,07:18:30,Delivered,31,UPI,945.9,Yes,,DP683,2.8,,Yes,3.7,74.09
ORD00231,CUST9315,Estes-Lee,Hyderabad,Italian,Range,11-09-2024,18:24:15,Delivered,38,UPI,633.18,Yes,1.5,DP335,,,Yes,4.6,92.68
ORD00232,CUST5334,Miller-Campbell,Pune,Continental,Day,09-10-2024,23:29:23,Delivered,80,UPI,230.75,No,,DP928,,,No,3.8,46.46
ORD00233,CUST3045,"Fox, Smith and Foster",Chennai,Chinese,Head,01-03-2025,11:47:14,Incomplete,,UPI,332.46,No,,DP974,,Customer Cancelled,Yes,4.7,0
ORD00234,CUST8064,Pugh and Sons,Chennai,Chinese,Need,04-04-2025,22:41:15,Delivered,65,Cash,937.8,Yes,,DP723,4.4,,No,4.7,0.14
ORD00235,CUST7505,"Williams, Cantu and Garcia",Chennai,Biryani,Thing,07-03-2025,04:29:04,Delivered,54,Wallet,539.59,Yes,,DP870,1.7,,Yes,5,5.98
ORD00236,CUST2995,Meyer Ltd,Chennai,Italian,Station,04-07-2024,07:37:00,Delivered,53,UPI,292.44,No,1,DP361,,,No,3.5,21.81
ORD00237,CUST6767,Jordan Inc,Bangalore,South Indian,Space,08-09-2024,05:34:41,Cancelled,,Card,203.69,Yes,,DP582,,Customer Cancelled,No,4,0
ORD00238,CUST4815,"Zimmerman, Gray and Crane",Delhi,Mexican,Team,24-07-2024,05:06:14,Delivered,66,Cash,534.63,No,1.4,DP380,,,Yes,3.8,55.45
ORD00239,CUST8200,"Huffman, Li and Ross",Kolkata,North Indian,Heart,11-01-2025,10:47:42,Cancelled,,Wallet,491.57,No,,DP839,,Delivery Partner No Show,No,3.6,0
ORD00240,CUST3211,May-Roach,Pune,Italian,One,11-01-2025,16:05:23,Delivered,46,Cash,909.94,No,,DP823,,,No,4.1,38.06
ORD00241,CUST2691,"White, Miller and Harris",Mumbai,Thai,Safe,17-03-2025,10:38:22,Delivered,74,UPI,230.76,No,,DP719,,,Yes,4.7,93.58
ORD00242,CUST7218,"Webster, Robinson and Hicks",Bangalore,Thai,Join,25-11-2024,01:14:07,Delivered,50,Cash,293.09,Yes,3.4,DP850,,,No,3.7,73.44
ORD00243,CUST6821,"Chandler, Francis and Rios",Chennai,Continental,Mean,25-09-2024,02:13:48,Delivered,67,Wallet,252.27,No,2.8,DP976,1.9,,No,3.4,73.78
ORD00244,CUST8016,Briggs-Carey,Bangalore,Mexican,Reflect,17-07-2024,14:56:10,Delivered,86,Card,177.38,No,,DP914,1.9,,Yes,4.1,40.54
ORD00245,CUST1008,Green-Robinson,Bangalore,Thai,Claim,13-09-2024,00:57:26,Incomplete,,Cash,836.98,No,,DP590,,Restaurant Unavailable,No,3.3,0
ORD00246,CUST5352,Holland-Singleton,Bangalore,Thai,Determine,18-05-2024,15:01:53,Delivered,32,UPI,371.1,Yes,4.1,DP769,2.8,,No,3.3,48.05
ORD00247,CUST2585,English Inc,Mumbai,Mexican,Ability,03-10-2024,18:24:56,Delivered,53,Wallet,785.18,Yes,1.2,DP155,1.6,,No,4.2,57.62
ORD00248,CUST4258,Estes-Garrett,Kolkata,South Indian,Fight,19-12-2024,13:42:43,Delivered,30,Card,555.9,No,,DP982,3.4,,Yes,4,99.04
ORD00249,CUST6504,"Flores, Chandler and Aguilar",Chennai,North Indian,View,11-03-2025,02:26:46,Delivered,54,UPI,968.08,Yes,,DP317,5,,Yes,3.9,43.26
ORD00250,CUST6147,Sullivan-Brown,Pune,North Indian,Red,10-02-2025,00:42:45,Delivered,57,Card,962.74,No,2.4,DP924,3,,Yes,4.1,61.44
ORD00251,CUST7883,"Powell, Robinson and Rodriguez",Kolkata,Chinese,Environment,07-08-2024,13:51:51,Delivered,62,Cash,369.57,No,,DP923,,,Yes,3.6,5.08
ORD00252,CUST2106,Brown and Sons,Pune,Chinese,Let,19-02-2025,19:55:52,Delivered,27,Card,325.73,Yes,,DP487,3.4,,No,4.5,20.81
ORD00253,CUST9378,"Rangel, Norris and Armstrong",Bangalore,Biryani,Out,10-11-2024,03:56:20,Delivered,39,UPI,176.98,No,3.8,DP957,,,Yes,4.4,11.58
ORD00254,CUST9084,"Rodriguez, Carroll and Burns",Pune,Biryani,At,08-10-2024,18:51:14,Delivered,59,UPI,270.88,Yes,,DP253,,,Yes,4.5,12.59
ORD00255,CUST4523,Vasquez LLC,Chennai,North Indian,Each,28-02-2025,15:24:38,Delivered,23,UPI,480.69,Yes,,DP596,,,Yes,3.2,88.62
ORD00256,CUST2280,Allison Group,Kolkata,North Indian,White,18-01-2025,14:51:36,Delivered,85,UPI,593.05,No,,DP102,1.6,,No,4.6,0.3
ORD00257,CUST7145,Richards-Smith,Bangalore,Thai,Turn,28-01-2025,00:15:41,Cancelled,,Card,980.63,No,,DP785,,Delivery Partner No Show,Yes,4,0
ORD00258,CUST6604,"Wright, Norman and Johnson",Kolkata,South Indian,Phone,16-09-2024,22:27:47,Delivered,34,UPI,613.12,No,,DP595,,,Yes,4.8,38.09
ORD00259,CUST8313,Velasquez and Sons,Kolkata,North Indian,Yeah,16-11-2024,14:26:30,Delivered,33,Cash,204.91,Yes,1.5,DP775,2,,No,4.4,28.28
ORD00260,CUST1219,Clements Ltd,Chennai,North Indian,Tree,14-11-2024,03:42:04,Delivered,51,Card,168.13,Yes,,DP992,4.9,,Yes,3,73.94
ORD00261,CUST1242,"Flowers, Mays and Torres",Pune,South Indian,Safe,02-03-2025,23:19:11,Delivered,44,UPI,336.24,Yes,2.6,DP952,4.5,,Yes,5,75.21
ORD00262,CUST8121,"Lopez, Johnson and Armstrong",Kolkata,North Indian,Any,16-03-2025,14:24:01,Delivered,46,UPI,868.97,Yes,,DP215,,,No,3.2,72.25
ORD00263,CUST2655,"Prince, Bauer and Hunt",Kolkata,Thai,Cup,25-09-2024,18:46:30,Delivered,24,Cash,182.56,No,4.4,DP533,,,No,3.2,62.77
ORD00264,CUST2245,Noble-Weiss,Mumbai,Thai,Rule,15-11-2024,13:45:49,Delivered,55,UPI,531.11,Yes,2.4,DP852,,,Yes,4.9,97.04
ORD00265,CUST9699,Walker PLC,Hyderabad,Biryani,End,08-07-2024,02:27:09,Delivered,72,UPI,103.02,Yes,,DP315,,,No,4.9,26.75
ORD00266,CUST4719,"Prince, Turner and Baker",Chennai,Mexican,Break,24-11-2024,06:21:59,Delivered,87,Card,917.39,No,1.3,DP937,4.7,,Yes,3.6,83.25
ORD00267,CUST8056,Johnston LLC,Pune,Chinese,Each,06-08-2024,06:20:48,Delivered,38,Cash,719.95,Yes,4.6,DP290,,,Yes,5,30.51
ORD00268,CUST9699,Rush-Garrett,Chennai,Italian,Hit,06-12-2024,01:12:02,Delivered,28,Wallet,481.77,No,,DP141,4.6,,Yes,3.7,27.21
ORD00269,CUST6685,Torres Inc,Kolkata,Chinese,Bill,09-12-2024,19:10:38,Delivered,74,Cash,407.63,No,3.6,DP190,1.5,,Yes,4.6,88.5
ORD00270,CUST7873,Caldwell-Wagner,Mumbai,South Indian,Return,23-02-2025,01:11:11,Delivered,39,Cash,699.91,No,,DP853,,,Yes,4.1,18.74
ORD00271,CUST3208,"Jimenez, Wong and Henderson",Chennai,Thai,Usually,16-04-2024,18:57:57,Delivered,72,Cash,898.26,Yes,3.5,DP937,1.4,,Yes,5,3.4
ORD00272,CUST4054,Smith-Adams,Delhi,Chinese,Central,16-04-2025,00:35:26,Delivered,33,Cash,300.72,Yes,3.4,DP894,4.3,,Yes,4.3,97.74
ORD00273,CUST4689,Smith-Martinez,Delhi,Chinese,Every,07-09-2024,07:40:53,Delivered,59,Wallet,344.38,No,3.5,DP441,,,No,4.2,35.39
ORD00274,CUST7838,Long Inc,Delhi,Italian,Population,12-09-2024,08:19:57,Cancelled,,Cash,441.91,No,,DP839,,Other,No,4.1,0
ORD00275,CUST9713,Miles Group,Bangalore,Biryani,Hotel,08-01-2025,21:44:06,Delivered,39,Card,270.51,Yes,4.8,DP969,,,Yes,4.2,79.34
ORD00276,CUST3380,"Jackson, Harper and Barrett",Chennai,South Indian,Free,04-03-2025,10:45:32,Delivered,34,UPI,240,Yes,4.6,DP201,,,No,3.6,43.8
ORD00277,CUST1565,"Baldwin, Moreno and Price",Mumbai,Italian,Visit,28-10-2024,18:34:45,Delivered,22,Cash,196.57,Yes,4.9,DP546,2.7,,Yes,4.3,93.43
ORD00278,CUST1202,Allen Ltd,Hyderabad,North Indian,Street,08-11-2024,13:45:46,Delivered,58,Card,185.5,No,,DP523,1.7,,Yes,4.5,36.47
ORD00279,CUST4108,Jones Inc,Mumbai,Italian,Try,16-10-2024,20:41:53,Delivered,52,UPI,406.48,Yes,,DP204,,,No,4.1,47.3
ORD00280,CUST8664,"Patton, Jones and Payne",Mumbai,Biryani,Morning,25-02-2025,18:49:38,Delivered,48,Cash,326.86,No,2.4,DP458,4.5,,No,4.9,18.38
ORD00281,CUST4446,Meyers-Tyler,Mumbai,Chinese,Land,22-04-2024,03:11:54,Delivered,38,Wallet,697.84,Yes,,DP811,1.1,,No,4.9,44.49
ORD00282,CUST4724,"Soto, Clark and Nguyen",Kolkata,Continental,Democratic,28-06-2024,00:42:48,Delivered,23,Card,206.04,Yes,4.8,DP334,,,Yes,4.3,47.64
ORD00283,CUST2888,"Kent, Schmidt and Mendez",Bangalore,South Indian,White,19-08-2024,08:50:13,Delivered,56,Card,444.99,No,,DP996,,,Yes,4.7,61.16
ORD00284,CUST3289,"Bonilla, Johnson and Whitaker",Bangalore,North Indian,Stage,16-07-2024,23:43:10,Delivered,63,Cash,507.69,Yes,4.2,DP202,,,Yes,4.3,34.42
ORD00285,CUST1547,"Rice, Johnson and Reed",Chennai,Biryani,Possible,13-04-2025,09:51:39,Delivered,65,Wallet,489.57,Yes,1.3,DP944,3.6,,No,4.3,27.83
ORD00286,CUST7480,"Chapman, Soto and Chapman",Hyderabad,Italian,Five,12-12-2024,21:43:21,Delivered,28,Wallet,512.03,Yes,,DP912,4.3,,Yes,4.9,98.1
ORD00287,CUST1963,Stevens-Boyd,Delhi,Biryani,Radio,15-01-2025,13:48:16,Delivered,80,Wallet,791.42,Yes,4.6,DP387,,,Yes,4.2,59.29
ORD00288,CUST8626,Thompson-Summers,Chennai,Italian,Glass,29-11-2024,09:56:45,Delivered,68,Cash,337.24,No,,DP574,,,No,3.5,48.88
ORD00289,CUST8363,Watson-Christian,Chennai,Chinese,Much,14-05-2024,04:10:29,Delivered,83,UPI,613.18,No,,DP775,2.4,,Yes,4.3,28.29
ORD00290,CUST4757,Reeves-Shepard,Kolkata,Mexican,Discussion,28-02-2025,08:15:07,Delivered,66,UPI,177.82,Yes,,DP793,2.7,,Yes,3.2,93.56
ORD00291,CUST1637,Contreras-Acosta,Bangalore,Mexican,Either,16-06-2024,13:06:40,Delivered,46,Wallet,581.95,Yes,,DP273,,,Yes,3.9,37.78
ORD00292,CUST4651,Strickland-Mejia,Chennai,Italian,Political,06-05-2024,17:31:19,Delivered,88,Card,661.66,Yes,4.6,DP767,4.4,,Yes,4.8,81.8
ORD00293,CUST8385,Hayes Ltd,Mumbai,Thai,Player,27-10-2024,21:24:38,Delivered,37,Wallet,753.37,Yes,2.8,DP661,4.9,,No,4.1,25.99
ORD00294,CUST2493,"Rojas, Dawson and Bailey",Pune,South Indian,Building,15-04-2025,17:11:09,Delivered,61,Wallet,542.66,No,,DP739,,,Yes,4.2,62.99
ORD00295,CUST6149,"Jones, Cortez and Davis",Delhi,Thai,Forget,17-05-2024,13:02:39,Delivered,22,UPI,559.17,Yes,,DP552,,,Yes,4.4,18.01
ORD00296,CUST7424,Pierce Ltd,Hyderabad,Italian,This,19-01-2025,14:42:41,Incomplete,,Card,721.76,Yes,,DP839,,Customer Cancelled,Yes,3.7,0
ORD00297,CUST4419,Thompson-Maxwell,Mumbai,Thai,Interview,10-10-2024,05:06:10,Delivered,35,Wallet,498.05,Yes,,DP432,,,No,4.2,8.5
ORD00298,CUST3959,"Hurst, Hopkins and Lee",Kolkata,Chinese,Key,17-07-2024,09:50:28,Delivered,52,Card,667.11,No,1.2,DP637,1.7,,No,4.1,17.81
ORD00299,CUST8887,Arroyo-Rogers,Kolkata,Mexican,Book,21-08-2024,13:20:30,Cancelled,,UPI,822.83,No,,DP967,,Customer Cancelled,Yes,3.7,0
ORD00300,CUST3222,Morrow-Harris,Kolkata,Continental,Technology,17-01-2025,07:24:09,Delivered,64,UPI,451.56,No,2.1,DP259,,,No,4.6,12.61
ORD00301,CUST7719,Francis-Mccormick,Bangalore,Thai,After,09-04-2025,20:52:14,Cancelled,,Cash,230.5,Yes,,DP111,,Customer Cancelled,No,4.3,0
ORD00302,CUST4590,Frost-Vaughn,Delhi,North Indian,Deep,11-05-2024,17:14:10,Incomplete,,Cash,792.82,Yes,,DP388,,Customer Cancelled,No,4.9,0
ORD00303,CUST8377,Mcintosh-Franklin,Chennai,Biryani,Budget,13-02-2025,19:10:46,Cancelled,,Cash,388.84,No,,DP480,,Delivery Partner No Show,Yes,3.9,0
ORD00304,CUST2494,Diaz PLC,Chennai,South Indian,State,31-03-2025,15:14:13,Delivered,60,Wallet,519.65,No,,DP206,3.6,,Yes,3.3,43.66
ORD00305,CUST5006,"Beck, Baker and Moreno",Pune,Biryani,Forget,24-12-2024,22:54:51,Delivered,82,Card,494.28,No,,DP125,,,No,3.1,40.13
ORD00306,CUST3096,"Fletcher, Ryan and Baldwin",Bangalore,Chinese,Large,10-03-2025,22:11:29,Delivered,41,Card,769.27,No,,DP961,,,No,4.7,25.14
ORD00307,CUST6033,Myers Inc,Kolkata,Continental,Thank,19-08-2024,21:33:16,Delivered,46,Cash,735.2,Yes,,DP270,,,Yes,4.2,87.57
ORD00308,CUST1593,Zhang Group,Mumbai,North Indian,Movie,13-01-2025,23:50:09,Delivered,39,Card,163.97,No,,DP529,,,Yes,4.3,44.21
ORD00309,CUST8966,"Jones, Roberts and Aguilar",Kolkata,North Indian,First,08-01-2025,02:35:28,Delivered,68,Card,628.63,Yes,,DP360,1.2,,No,4,14.2
ORD00310,CUST7070,Howard LLC,Bangalore,Biryani,Detail,01-07-2024,23:35:31,Cancelled,,Wallet,850.84,Yes,,DP493,,Delivery Partner No Show,Yes,4.8,0
